,content,score
501,Only found 1 option for what I was looking for could not contact seller most frustrating,1
502,Very helpful website,5
503,sold within 5 day,5
504,😄😁😄😁😄,5
505,Easy to use. Better than FB marketplace.,5
506,Super buggy terrible ui design. Saved searches completely lost.,1
507,"Pointless. Every time I place an ad it says it's good for 45 days. Two hours later it was removed. One was for a ride. Another was selling something. Another one was giving something away for free. Basically, they were nothing that should be removed. Two hours, morons, is not 45 days. Apparently there's a secret to placing an add on Craigslist, but I don't know it.",1
508,Great site to reach out to the local community on everything and anything! If there was a news section you could print a Craigslist newspaper that could compete and. I would not consider it to be fake news! 💪😎👍,5
509,Great deals locally,4
510,Please put me in contact with someone who can tell me why my posts keep being removed after a couple hours they do not violate any posting rules ive checked 3 times. Please put me in contact with someone before i have to contact my attorney and and take this to court,1
511,Great place to sell. Have used a lot.😁,5
512,easy to set.,5
513,it works more often then not.,5
514,it works,5
515,It is nice to be able to communicate with the public about selling things. THAN YOU,5
516,Twas a success! ✌️,5
517,Didnt work well for me,2
518,It would be helpful if I were even a chance to try the app before I was asked to rate it,3
519,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,5
520,sold my suv on here.,5
521,I sold my 2012 GMC SIERRA within 48 hours.,5
522,no problems....I tried a few items and had luck with a couple of them. it was worth trying,5
523,sold in 2 days,5
524,Was very satisfied with the response I received using Craigslist,5
525,wish it had better ways to connect with people,4
526,the best 👌,5
527,Why I never see the.items I post for sell .On this Craigslist.,1
528,Great - 5 star + Love the convenience. This is Genius!,5
529,Use alot,5
530,helpful,3
531,I find jobs there. sell stuff it's the best,5
532,in the past I haven't had much luck with Craigslist in selling something but this time it worked out I only had my ad up for about 2 weeks and I sold the item,5
533,I love it and highly recommend it:),5
534,the app doesn't feel very user friendly,4
535,AWESOME TURN OUT!!!,5
536,Great response off of a small post,5
537,This is probably the only good thing about the internet and the surf report in the morning.,5
538,Good,4
539,Great app. and greatly appreciated,5
540,Still going strong. Craigslist rocks,5
541,The best place to sell items for free.,5
542,Great service!,5
543,It was pretty good night l0vé you,5
544,all the best deals seem to drive from this site. I've used it for like 25 years now and I been on team cl ever since,5
545,"Workout, very welcome me.",5
546,Sold in 24 hrs! Love the chat option.,5
547,great job,4
548,This app is really useful and fun. We've had good luck selling items. it is easy and inexpensive advertising.,5
549,love how easy it is to post items. thank you Craigslist.,5
550,It's Craigslist. There's not much more to say other than this is what ebay should've become.,5
551,LOVE THIS BLESSING GREAT ONE 👍 👌 ❤️ 💖 💕 🙌 👍 👌 ❤️ 💖 💕 🙌 👍 👌 ❤️ 💖 💕,5
552,great app! please use it!,5
553,Genuine Craigslist app. works easily and quickly.,5
554,Thank you!,4
555,👍,5
556,love this app!,5
557,"Great app. not a lot of people posting on it nowadays, though.",4
558,meet expectations.,5
559,great value buying varieties cars restaurant equipment RV trailer carpool,5
560,Great for making money,5
561,"lóve it, I even buy my cars here",5
562,Sold my item within 2 weeks. Zero issues with transaction. Would recommend and would use again.,5
563,Great place to search for almost anything and everything you may want or need!!,5
564,"Great way to get stuff you want, and get rid of stuff you don't.",5
565,Craigslist has an APP!,5
566,good app.,5
567,jesse fender has everything you want,5
568,Received a mass amount of replies within a few minutes. Wonderful. Hope they were all legit. Some numbers I called were disconnected #'s. Gotta watchful of scammers.,5
569,good,5
570,Great App if you like craigslist. 👍🏻👍🏻,3
571,Very easy and convenient.,5
572,"love that we can ""show me what you got"" to each other. I only see two issues. one, the amount of scammers. Lord please help me. and two, the fact that the price amount doesn't show up for those of us on an android. can't tell you how many times someone was rude to me for asking what the price was. ""it's on the ad"" well not for me. 🙄",3
573,a lot of scam artists trying to get you just beware. sales can be done just be careful,3
574,Very Helpful ThankYou,5
575,Buying and selling on Craigslist is my favorite way to find new things and get rid of old things.,5
576,App is easy to use and made a quick sale within days of posting.,5
577,Great costumer service,5
578,Not good you didn't run my ads. Tell Me how they are not compliance with craiglist rules. You are discriminating Intentional against ma.,1
579,Easy to use app. Sold in one day!,5
580,Great selling experience!,5
581,works great!!,5
582,awesome,5
583,The only app I use to sell my junk.,5
584,Looking for a good boats for sale in board,4
585,I am always able to recycle stuff by giving away stuff I don't need for free.,5
586,used for many years,5
587,It was ok,1
588,I love Craigslist. been Clisting for years.,5
589,Can't get in,1
590,awesome effectiveness,5
591,THANKS CRAIG!!! U HAVE A HELL OF A LIST!!! THIS APP IS GREAT!!,5
592,I ❤️ CL,5
593,"Well laid out, clear info",4
594,"I had use Craigslist since 2011 for jobs buy or sell , it has given results. I believe now you got it pay it you selling. I consider this website old-school",3
595,"Even when my posts say ""active,"" they're hidden like they don't exist. False advertising, fake site.",1
596,Good app and it works,5
597,They don't deserve even one they are just banning people for no reason why are they still open?,1
