,content,score
461,Love this app I choose eBay over other selling sites but unfortunately I can no longer use this app as u won't let me sign in u won't even help me,1
462,I love eBay but NOT THE APP. It no longer lets me view offers from sellers. It says I need to update my app. In the app store it does not show that I need to update. I wonder how many of my customers are not able to see my offers.,2
463,Incredible app,5
464,Great app for Ebay no issues,5
465,"Terrible company. They don't like sellers, they don't help sellers, they just punish others. They just block your account for no real reason, doesn't matter how good of a seller you are. I have 100% feedback. Keep getting my listings taken down for zero reason. And then they decide to make it so that you can't be able to have your listing to be able to be shown because they're just evil. Haven't been a dedicated eBay seller and they've been dedicated to just messing everything up.",1
466,i dont go out much due to health problems and this is a brilliant app to have i can get all my fav things and delivered free of charge.what more can ya want. Happy customer.....,5
467,"I've never really had big issues with the app or any of my orders, maybe once I had a problem and it was resolved right away !",5
468,Never disappointed rated 5 %☆,5
469,Excellent service always happy,5
470,Love it ebay is my absoulute go to place for almost everything.,5
471,I find it very easy to browse and use it as my first choice when searching for all sorts of products Still find it mostly OK apart from the results of searches for specific items. I.e. I wear and put in searches for Ladies Skechers UK size 5.5. Very rarely do i receive all 5.5. After the first couple the majority are size 5. No good for me; I waste hours going through them because very rarely does the size show up in the header info ! It drives me nuts and frequently now I will first try Vinted,4
472,Meow,5
473,Great for hard to find items and a very good search application,5
474,Great service,5
475,I'm enjoying E Bay very very much.,5
476,"excellent place to shop, I enjoy shopping on ebay",5
477,"The app is completely broken. All I get is messages telling me there's ""technical difficulties"" and to try later, but it's been a week and it's still broken. I can't browse or login, but the website works fine so I know it's the app that's at fault.",1
478,Can find much cheaper stuff,5
479,Great,5
480,"I just love ebay! You find that many of the items are less expensive than the same items are on Etsy. And I can almost always find what I'm looking for. And the one experience I ever had with a seller not delivering what they were supposed to, ebay gave me a full refund.",5
481,"NEVER EVER BUY HIGH VALUE ITEM FROM EBay$1519, THEY ALWAYS TAKE THE SELLER SIDES.Avoid Chinese sellers(AU),posted wrong description, argued about it,I decided to return it,asked eBay to step in,they put the case on hold for 5 days, when it's over they put it again on 3 days hold,then again after the item finally got received,they asked me for a proof of delivery although the delivery status says delivered, dodgy seller wanted me to change my feedback,eBay yetnot refunded deposit it was delivered",1
482,Get what I need with no fuss at a price that I think is fair,4
483,"Fun to browse ,affordable items and cheaper alternative to other brands",5
484,Excellent app,5
485,"Every time I try to sign on keeps saying technical problems, try again later. I can still access from the internet and love Ebay but the app sucks!!! If they can fix that then I would give 5 stars",1
486,Great,4
487,Very good,4
488,"Got a new phone, being a Samsung S24. However, the app doesn't work! Worked fine with no issues on my Pixel 7 Pro. Spoken to eBay customs support to try and resolve, but no further forward! Still waiting for their development team to get back to me.",1
489,Ideal app especially for someone like myself with limited mobility so can still buy what i need and check it out first and prices are always reasonable 👌,5
490,Good,1
491,eBay ALWAYS has better selection and better prices than Amazon.,5
492,I love it always find what I need,5
493,Perfect so far 😁,5
494,This helps me to find what i need with best prices,5
495,Great,4
496,Easy to use,5
497,"works well, easy to navigate",5
498,Very good,5
499,"Constantly faced with... ""We've encountered an issue on our end"" while using the app.",2
500,great,5
501,Easy to use and and the best part is the app is free! A+++,5
502,"Easy to use, clear and concise",5
503,Just simply brilliant 😁,5
504,I enjoy the site searching and buying items and customer services is very good,5
505,Can't open app. Keeps saying invalid request. Tried opening a new account with a new email and keeps saying invalid request,1
506,Very good,5
507,Very nice,5
508,Terrible experience,1
509,Good,5
510,Experience exceptional,5
511,I love it you can always find and pick up a bargain,5
512,"I ordered ONE item on August 14th, the shipment was gone on August 18th, so tell me WHY am I waiting till OCTOBER for the package to deliver? It's TWO months, and I can only get refunded after October 31st. This is ridiculous, I contacted the seller about it and their response was NOT helpful. It's coming from China to Poland, and when I bought multiple things from other apps the package came in less than two weeks, NOT two MONTHS.",1
513,Great app! Legendary!,5
514,"The home of fake Chinese products ,ebay has dropped its standards and allows people to sell fake Chinese mass products which are toxic and harmful to animals, Ebay is fine if your looking for a second hand items. I will be uninstalling this Honey pot as soon as possible, PEOPLE PLEASE BE VERY CAUTIOUS OF NEW PRODUCTS THEY AREN'T WHAT THEY SEEM.",1
515,Very good 👍,5
516,There's nothing on the website that I can't do on the app.,5
517,Optionally allowance crippled in good way and that's me 😅🥰,5
518,every thing easy to find,5
519,"This Ebay's App are very nice but I don't know what happen because I will like to buy but I can't. Thanks. Ibys Vazquez From; Daytona Beach, Florida",5
520,Works well. Not many obvious problems. Always room for improvement.,5
